hotel_name,hotel_url,search_city,rating,latitude,longitude,description
B&B HOTEL Rouen Centre Rive Gauche,https://www.booking.com/hotel/fr/ibis-rouen-centre-rive-gauche-st-sever.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,7.8,49.4317818,1.0824082000000317,"The B&B HOTEL Rouen Centre Rive Gauche is in the St Sever district, 1 km from the Place Jeanne d'Arc and Rouen Cathedral. Its bar is open 24 hours and free Wi-Fi access is provided throughout the hotel.

These modern rooms are equipped with air conditioning and a flat-screen TV with BeIN SPORTS. Each has a private bathroom that includes a hairdryer.

A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day. Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away. Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00.

You can enjoy snacks in the on-site bar, Rendez-Vous.

Rouen Rive Droite Train Station is 1 km from the hotel and private parking is possible in the secure, indoor car park."
Appartement Cosy - Vieux lille,https://www.booking.com/hotel/fr/appartement-cosy-vieux-lille-lille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiQ4OGMxZjliYS03NWVmLTQ0ZGUtYjFjNS1iZjg2NzJiMGM5YznYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=fa2b85a679d105f5&srepoch=1738695629&from=searchresults,Lille,8.5,50.647328,3.0568329,"Appartement Cosy - Vieux lille is set in the Vieux Lille district of Lille, 2.4 km from Lille Europe Train Station, 2.5 km from Tour de Lille and 1.8 km from Printemps Gallery. This property offers access to a balcony and free private parking. The property is non-smoking and is situated 1.8 km from Zoo Lille.

With free WiFi, this 1-bedroom apartment features a flat-screen TV, a washing machine and a fully equipped kitchen with an oven and microwave. Towels and bed linen are available in the apartment.

Popular points of interest near the apartment include Lille Opera, Grand Place Lille and Lille Flandres Train Station. Lille Airport is 11 km from the property."
Center apartment with lots of charm,https://www.booking.com/hotel/fr/lille-centre-nice-cozy-and-functional-ap.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiQ4OGMxZjliYS03NWVmLTQ0ZGUtYjFjNS1iZjg2NzJiMGM5YznYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=fa2b85a679d105f5&srepoch=1738695629&from=searchresults,Lille,8.0,50.636383,3.0667749,"Center apartment with lots of charm is set in the Lille Centre district of Lille, 500 metres from Lille Flandres Train Station, 300 metres from Grand Place Lille and 600 metres from Hospice Gantois. The property is located 1.3 km from Lille Grand Palais, 500 metres from Printemps Gallery and 600 metres from Aeronef. The property is 300 metres from Lille Opera, and within 500 metres of the city centre.

With free WiFi, this apartment offers a TV, a washing machine and a fully equipped kitchen with an oven and microwave. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

Popular points of interest near the apartment include Zénith of Lille, Tour de Lille and Lille Europe Train Station. Lille Airport is 9 km away."
Hotel De La Mer,https://www.booking.com/hotel/fr/la-cote-d-39-emeraude.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,7.5,48.656092348905595,-2.0023968000000423,"Located just 150 metres from the beach in Saint-Malo, Hotel De La Mer offers free WiFi access throughout and an on-site bar. The train station is only a 10-minute walk away.

All rooms feature a flat-screen TV, wardrobe and heating. Each room has a private bathroom that includes a bath and free toiletries.

In July and August, a continental breakfast is available each morning at Hotel De La Mer. From September to June, it is served from Tuesday to Saturday. Restaurants can be reached within walking distance of the hotel.

Saint-Malo Port is 2 km away and Espace Duguay Trouin Convention Centre is 1.1 km from the property. Naye Ferry Terminal is 2.4 km away."
"Les Sablons - Très Bel Appartement , Lumineux",https://www.booking.com/hotel/fr/les-sablons-tres-bel-appartement-lumineux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,9.2,48.6378322,-2.0188143,"Located in the centre of Saint Malo, just 90 metres from Bas-Sablons Beach and 1.4 km from Mole Beach, Les Sablons - Très Bel Appartement, Lumineux provides accommodation with sea views and free WiFi. The property is set 2.6 km from Palais du Grand Large, 2.9 km from National Fort and 8.1 km from Port-Breton Park. The property is non-smoking and is situated 1.5 km from Plage des Fours à Chaux.

The 2-bedroom apartment is equipped with a living room with a flat-screen TV, a fully equipped kitchen with a dishwasher and an oven, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the apartment. For added privacy, the accommodation features a private entrance.

At the apartment, the modern restaurant is open for dinner and lunch and serves French cuisine.

Guests at Les Sablons - Très Bel Appartement, Lumineux will be able to enjoy activities in and around Saint Malo, like hiking.

Popular points of interest near the accommodation include Solidor Tower, Grand Bé and Casino Barrière Saint-Malo."
Hôtel France et Chateaubriand,https://www.booking.com/hotel/fr/de-france-et-chateaubriand.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,8.0,48.65119339995932,-2.0237964391708374,"The Hotel de France and Chateaubriand is located in the heart of the historic city of Saint Malo, 210 metres from Saint-Malo Marina. It offers breathtaking views over the sea and le sillon.

The Hotel de France and Chateaubriand offer comfortable rooms with a refined decoration.

The restaurant serves many traditional seafood and regional specialties.

Its unique façade to Saint Malo, and the presence of the birthplace of Chateaubriand make the building to be classified a historical monument."
Chez Léon - Appt à 500m des plages,https://www.booking.com/hotel/fr/chez-leon-appt-a-500m-des-plages.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,9.2,48.6495058744768,-2.0249272000000085,"Set 300 metres from Bon Secours Beach and 500 metres from Eventail Beach in the centre of Saint Malo, Chez Léon - Appt à 500m des plages offers accommodation with free WiFi and free private parking. It is located 400 metres from Grand Bé and features a lift. The property is non-smoking and is situated 500 metres from Mole Beach.

The 1-bedroom apartment is fitted with a living room with a TV, a fully equipped kitchen with a dishwasher and an oven, and 1 bathroom with a hair dryer. Towels and bed linen are featured in the apartment.

Popular points of interest near the apartment include Palais du Grand Large, Casino Barrière Saint-Malo and National Fort."
chambre d'hôte et gîte du jardin des corsaires,https://www.booking.com/hotel/fr/le-jardin-des-corsaires.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,9.4,48.645792,-1.982793,"Offering a garden and quiet street view, chambre d'hôte et gîte du jardin des corsaires is located in Saint Malo, 2.4 km from Rochebonne Beach and 3.4 km from Palais du Grand Large. The property features city and inner courtyard views, and is 2.3 km from Sillon Beach. The guest house provides garden views, a sun terrace, and free WiFi is available.

The units at the guest house feature private entrance and soundproofing so guests can enjoy a peaceful stay. Every unit includes a kettle and a private bathroom with a walk-in shower and a hair dryer, while selected rooms come with a fully equipped kitchen equipped with a dishwasher. At the guest house, every unit is equipped with a desk and a TV.

The guest house has a picnic area where you can spend a day out in the open.

Casino Barrière Saint-Malo is 3.4 km from the guest house, while National Fort is 3.6 km away."
Hôtel de la Cité,https://www.booking.com/hotel/fr/de-la-cite.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,7.9,48.651301490517994,-2.0251107215881348,"The Hôtel de la Cité is located in the heart of Saint-Malo, just 350 metres from Saint-Malo Marina. It offers free Wi-Fi internet access and rooms with sea views.

The traditional guest rooms all have  safes, and are all served by a lift. Each has a private bathroom equipped with a hairdryer.

The Hôtel de la Cité is in close proximity to many restaurants and popular tourist sites, such as the City of Corsaires. You can also choose to dine at the restaurant in a nearby partner hotel, which offers a panoramic view."
Hotel Brasserie Armoricaine,https://www.booking.com/hotel/fr/brasserie-armoricaine.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,8.5,48.648813,-2.027441,"Hotel Brasserie Armoricaine is situated conveniently in Saint Malo, and features a restaurant, free WiFi and a bar. The property is situated less than 1 km from Palais du Grand Large, a 10-minute walk from Casino Barrière Saint-Malo and 1.3 km from National Fort. The property is non-smoking and is set 100 metres from Bon Secours Beach.

A continental breakfast is available at the hotel.

Popular points of interest near Hotel Brasserie Armoricaine include Mole Beach, Eventail Beach and Grand Bé."
Haven of peace near the beaches in Saint-Malo,https://www.booking.com/hotel/fr/haven-of-peace-near-the-beaches-in-saint-malo.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,8.7,48.649394,-2.024174,"Offering free WiFi and city views, Haven of peace near the beaches in Saint-Malo is an accommodation set in Saint Malo, just 500 metres from Bon Secours Beach and 600 metres from Sillon Beach. The property is located 1.1 km from National Fort, 2.5 km from Solidor Tower and 9.3 km from Port-Breton Park. The property is 400 metres from Eventail Beach, and within 400 metres of the city centre.

The apartment features 1 bedroom, a TV, a fully equipped kitchen with a microwave and a fridge, and 1 bathroom with an a bath or shower. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

Popular points of interest near the apartment include Grand Bé, Palais du Grand Large and Casino Barrière Saint-Malo."
L'AccrocheCoeur,https://www.booking.com/hotel/fr/l-39-accrochecoeur.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,9.5,48.64812105122637,-2.026979169311516,"Ideally located in Saint Malo, L'AccrocheCoeur offers a continental breakfast and free WiFi. This 4-star guest house offers full-day security and a concierge service. Guests can enjoy city views.

The units in the guest house are fitted with a coffee machine and an iPad. Guests can have fruits delivered to their room. All units feature a private bathroom, a hair dryer and bed linen.

There is a coffee shop and lounge.

Popular points of interest near the guest house include Bon Secours Beach, Mole Beach and Eventail Beach."
Hôtel San Pedro,https://www.booking.com/hotel/fr/san-pedro.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,8.4,48.6490814308541,-2.0279333512951325,"Ideally located in Saint Malo, Hôtel San Pedro offers an à la carte breakfast and free WiFi throughout the property. The property is close to Grand Bé, Palais du Grand Large and Casino Barrière Saint-Malo. Private parking is available on site.

All guest rooms in the hotel are equipped with a flat-screen TV. With a private bathroom fitted with a shower and a hairdryer, some units at Hôtel San Pedro also have a city view.

The area is popular for hiking and cycling, and free use of bicycles is available at this 2-star hotel.

Popular points of interest near the accommodation include Bon Secours Beach, Mole Beach and Eventail Beach."
Le 4B - Le Tiki,https://www.booking.com/hotel/fr/le-4b-mathilde.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,9.2,49.4465452,1.0929032,"Offering city views, Le 4B - Le Tiki is an accommodation located in Rouen, 3.2 km from Rouen Kindarena Sports Hall and 3.8 km from Voltaire Station, Rouen. It is set less than 1 km from Notre-Dame Cathedral of Rouen and offers free WiFi plus full-day security. The property is 700 metres from the city centre and 500 metres from Gare de Rouen Rive Droite.

The 1-bedroom apartment is fitted with a living room with a flat-screen TV with cable channels, a fully equipped kitchenette with an oven and a microwave, and 1 bathroom with a hair dryer. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

Hotel de ville de Soteville Station, Rouen is 4.9 km from the apartment, while 14-juillet Tramway Station, Rouen is 5.6 km away. Beauvais–Tillé Airport is 84 km from the property."
Le Courtoisville Apartment,https://www.booking.com/hotel/fr/le-courtoisville-apartment.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,8.4,48.6575163687695,-1.99676679999993,"Le Courtoisville Apartment has a terrace and is set in Saint Malo, within just 800 metres of Rochebonne Beach and 1.6 km of Minihic Beach. The property is around 1.9 km from Palais du Grand Large, 2 km from Casino Barrière Saint-Malo and 2.2 km from National Fort. Free WiFi is available throughout the property and Sillon Beach is 300 metres away.

The spacious apartment has 1 separate bedroom, 1 bathroom, a fully equipped kitchen with a dining area and dishwasher, and a living room with a flat-screen TV. Towels and bed linen are offered in the apartment. The property has an outdoor dining area.

Grand Bé is 3.1 km from the apartment, while Solidor Tower is 5 km from the property."
Mercure Rouen Centre Champ de Mars,https://www.booking.com/hotel/fr/mercure-rouen-champ-de-mars.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.0,49.435557560716006,1.1037424206733704,"This hotel is just a 10-minute walk from the historic city centre and the Rouen Cathedral and offers free Wi-Fi access. Breakfast is served every morning in the breakfast area.

Each elegantly decorated room is air-conditioned and features satellite TV. The rooms are heated and include en suite bathrooms equipped with complimentary toiletries.

The restaurant, Le Honfleur, serves regional cuisine and the hotel's on-site bar, Le Boston, is open throughout the day and evening.

Private parking is available on site and the Church of St. Ouen is 1.1 km from the hotel. The Musée des Beaux Arts de Rouen is 1.5 km away. A charging station for electric cars is available at this property."
"Le Saint-André, Gare de Rouen",https://www.booking.com/hotel/fr/le-saint-andre-au-coeur-de-rouen-armada-2023.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,9.2,49.4469247,1.0884892,"Le Saint-André, Gare de Rouen is located in Rouen, 1.3 km from Notre-Dame Cathedral of Rouen, 3.3 km from Rouen Kindarena Sports Hall, as well as 4 km from Voltaire Station, Rouen. The property is around 5.1 km from Hotel de ville de Soteville Station, Rouen, 5.9 km from 14-juillet Tramway Station, Rouen and 7.5 km from Rouen Expo. Free WiFi is available throughout the property and Gare de Rouen Rive Droite is 700 metres away.

This apartment comes with 1 bedroom, a kitchen with an oven and a microwave, a flat-screen TV, a seating area and 1 bathroom equipped with a shower. Towels and bed linen are featured in the apartment. The accommodation is non-smoking.

There is a coffee shop on-site.

Musee des Beaux-Arts de Rouen is 700 metres from the apartment, while Flaubert bridge is 3.6 km away. Beauvais–Tillé Airport is 84 km from the property."
Sézam-Appart-Hôtel,https://www.booking.com/hotel/fr/de-l-europe-appartements.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,8.6,48.6478820606144,-2.0085694404754584,"Sézam-Appart-Hôtel is situated in Saint Malo, within 1.8 km of Grand Bé and 2.6 km of Solidor Tower. This property is set a short distance from attractions such as Palais du Grand Large, Casino Barrière Saint-Malo, and National Fort. Free WiFi and room service are offered.

The rooms in the hotel are equipped with a flat-screen TV. The rooms are equipped with a kettle and a private bathroom with a shower and a hairdryer, while some rooms also feature a kitchenette fitted with an oven. All guest rooms will provide guests with a fridge.

Guests at Sézam-Appart-Hôtel will be able to enjoy activities in and around Saint Malo, like windsurfing and fishing.

Popular points of interest near the accommodation include Sillon Beach, Eventail Beach and Bas-Sablons Beach."
Le Grand Sillon,https://www.booking.com/hotel/fr/le-grand-sillon-3-appartement-40-m2-vue-mer-plage-du-sillon.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALMx4m9BsACAdICJDkwYTFjY2FiLTJjZDctNDdlZC04ZjFjLWRjYjY0OGY3NGQ0Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b4ed85a69b4e05f5&srepoch=1738695629&from=searchresults,St Malo,9.0,48.6536328,-2.0107664,"In the Sillon district of Saint Malo, close to Eventail Beach, Le Grand Sillon features a terrace and a washing machine. Featuring free private parking, the 3-star apartment is a few steps from Sillon Beach. Outdoor seating is also available at the apartment.

Providing a balcony with sea views, this apartment also provides guests with a TV, a well-equipped kitchenette with a dishwasher, an oven and a microwave, as well as 1 bathroom with a shower and a hair dryer. This apartment is non-smoking and soundproof.

Popular points of interest near Le Grand Sillon include Bon Secours Beach, Palais du Grand Large and Casino Barrière Saint-Malo."
Grand Studio de charme Rouen centre,https://www.booking.com/hotel/fr/grand-studio-de-charme-rouen-centre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.6,49.4462748,1.0991111,"Grand Studio de charme Rouen centre is located in the Rouen City Centre district of Rouen, less than 1 km from Gare de Rouen Rive Droite, 4.1 km from Rouen Kindarena Sports Hall and 4.8 km from Voltaire Station, Rouen. The property is around 5.7 km from Hotel de ville de Soteville Station, Rouen, 6.5 km from 14-juillet Tramway Station, Rouen and 8.2 km from Rouen Expo. The property is 500 metres from the city centre and less than 1 km from Notre-Dame Cathedral of Rouen.

With free WiFi, this apartment provides a flat-screen TV, a washing machine and a fully equipped kitchen with an oven and microwave. Towels and bed linen are featured in the apartment. For added privacy, the accommodation features a private entrance.

Musee des Beaux-Arts de Rouen is 600 metres from the apartment, while Flaubert bridge is 4.4 km away. Beauvais–Tillé Airport is 84 km from the property."
Hyatt Place Rouen,https://www.booking.com/hotel/fr/hyatt-place-rouen.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.5,49.453285640641354,1.0982852973166501,"Situated in Rouen, less than 1 km from Gare de Rouen Rive Droite, Hyatt Place Rouen features accommodation with a fitness centre, private parking, a garden and a terrace. With a restaurant, the 4-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. The accommodation provides room service, a 24-hour front desk and luggage storage for guests.

At the hotel, the rooms have a wardrobe. All rooms at Hyatt Place Rouen are fitted with a flat-screen TV with cable channels and a safety deposit box.

Breakfast is available each morning, and includes buffet, continental and American options.

Notre-Dame Cathedral of Rouen is 1.6 km from the accommodation, while Rouen Kindarena Sports Hall is 4.3 km from the property. Beauvais–Tillé Airport is 84 km away."
Sous les Etoiles - dans le plus haut gratte-ciel avec garage privé,https://www.booking.com/hotel/fr/sous-les-etoiles-rouen.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,9.2,49.4400384,1.0856876,"In the heart of Rouen, set within a short distance of Notre-Dame Cathedral of Rouen and Gare de Rouen Rive Droite, Sous les Etoiles - dans le plus haut gratte-ciel avec garage privé offers free WiFi, air conditioning and household amenities such as a microwave and coffee machine. This recently renovated apartment is located 2.3 km from Rouen Kindarena Sports Hall and 3.3 km from Voltaire Station, Rouen. Private parking can be arranged at an extra charge.

The 1-bedroom apartment is fitted with a living room with a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and an oven, and 1 bathroom with bathrobes. The unit at the property features a shower and a dressing room. The apartment offers bed linen, towels and laundry service.

A minimarket is available at the apartment.

A bicycle rental service is available at the apartment, while walking tours can be enjoyed nearby.

Hotel de ville de Soteville Station, Rouen is 4.4 km from Sous les Etoiles - dans le plus haut gratte-ciel avec garage privé, while 14-juillet Tramway Station, Rouen is 5.1 km from the property. Deauville - Normandie Airport is 85 km away, and the property offers a paid airport shuttle service."
